Frame,TopLeftCornerX,TopLeftCornerY,Length,Height
5356,661.5,198.5,29,26
5356,556.5,185.5,30,23
5356,614.5,134.5,64,24
5356,680.5,124.5,37,15
5357,55.5,408.5,35,27
5357,46.5,248.5,46,45
5357,39.5,226.5,20,18
5357,638.5,217.5,82,87
5357,198.5,179.5,74,29
5357,292.5,154.5,74,38
5357,104.5,150.5,41,18
5357,509.5,127.5,58,15
5357,200.5,126.5,30,16
5357,663.5,121.5,57,22
5357,435.5,117.5,47,20
5357,116.5,102.5,24,17
5357,531.5,70.5,51,24
5357,461.5,69.5,33,16
5357,626.5,59.5,41,21
5357,662.5,40.5,37,21
5357,611.5,33.5,39,20
5357,569.5,0.5,151,48
5358,464.5,429.5,49,50
5358,69.5,418.5,108,62
5358,663.5,348.5,22,16
5358,599.5,340.5,30,21
5358,496.5,340.5,45,34
5358,304.5,231.5,36,23
5358,418.5,204.5,33,17
5358,368.5,166.5,30,27
5359,387.5,407.5,57,41
5359,489.5,366.5,26,23
5359,205.5,323.5,23,19
5359,482.5,277.5,34,15
5359,376.5,259.5,33,24
5359,0.5,232.5,49,28
5360,551.5,165.5,21,27
5360,0.5,14.5,28,32
5361,223.5,249.5,43,19
5361,430.5,201.5,66,28
5362,215.5,416.5,60,40
5362,135.5,384.5,47,32
5362,191.5,360.5,28,15
5362,70.5,337.5,25,15
5362,170.5,331.5,33,15
5362,95.5,300.5,21,23
5362,97.5,282.5,24,16
5362,553.5,260.5,38,19
5362,666.5,245.5,54,24
5362,502.5,239.5,36,18
5363,559.5,342.5,23,32
5363,598.5,282.5,25,15
5363,14.5,261.5,87,39
5363,169.5,189.5,29,16
5365,695.5,432.5,25,48
5365,573.5,411.5,95,69
5365,585.5,358.5,44,44
5365,0.5,348.5,182,132
5365,631.5,340.5,79,65
5365,665.5,339.5,37,25
5365,341.5,328.5,119,74
5365,682.5,302.5,38,34
5365,333.5,277.5,97,52
5365,613.5,264.5,57,45
5365,559.5,252.5,40,27
5365,673.5,233.5,36,47
5365,571.5,223.5,25,16
5365,683.5,222.5,21,19
5365,634.5,218.5,27,21
5365,419.5,217.5,91,74
5365,243.5,214.5,123,67
5365,662.5,200.5,27,17
5365,5.5,183.5,58,54
5365,634.5,178.5,31,16
5365,668.5,176.5,40,34
5365,680.5,171.5,35,19
5365,497.5,162.5,32,25
5365,357.5,162.5,75,50
5365,453.5,154.5,44,39
5365,515.5,145.5,113,55
5365,25.5,134.5,49,32
5365,398.5,131.5,29,20
5365,614.5,125.5,33,24
5365,196.5,123.5,146,82
5365,303.5,114.5,30,23
5365,502.5,112.5,50,22
5365,40.5,111.5,36,15
5365,560.5,109.5,51,29
5365,245.5,99.5,35,20
5365,483.5,96.5,28,19
5365,336.5,94.5,58,17
5365,49.5,89.5,136,97
5365,7.5,86.5,48,24
5365,367.5,85.5,42,18
5365,521.5,72.5,22,16
5365,472.5,72.5,49,22
5365,66.5,67.5,58,27
5365,149.5,56.5,32,19
5365,184.5,51.5,52,22
5365,262.5,43.5,35,20
5365,315.5,35.5,30,17
5365,334.5,30.5,51,15
5365,223.5,5.5,29,15
5366,84.5,440.5,86,40
5366,110.5,402.5,28,22
5366,168.5,394.5,62,62
5366,55.5,388.5,33,20
5366,28.5,368.5,54,41
5366,170.5,362.5,29,26
5366,46.5,354.5,23,18
5366,454.5,346.5,47,57
5366,255.5,335.5,37,38
5366,224.5,298.5,28,23
5366,106.5,294.5,68,48
5366,346.5,289.5,24,20
5366,177.5,283.5,44,29
5366,332.5,262.5,37,32
5366,154.5,251.5,23,22
5366,198.5,243.5,25,16
5366,324.5,217.5,54,51
5366,425.5,214.5,54,25
5366,392.5,207.5,42,19
5366,387.5,180.5,28,16
5366,623.5,176.5,39,35
5366,406.5,154.5,67,24
5367,675.5,460.5,29,18
5367,558.5,452.5,29,19
5367,692.5,435.5,26,16
5367,132.5,431.5,60,49
5367,599.5,405.5,29,20
5367,1.5,387.5,20,23
5367,91.5,338.5,39,37
5367,510.5,327.5,34,21
5367,155.5,275.5,48,25
5367,247.5,271.5,53,33
5367,255.5,262.5,20,15
5367,62.5,231.5,29,15
5367,112.5,228.5,40,26
5368,510.5,463.5,43,17
5368,621.5,402.5,99,78
5368,548.5,342.5,117,41
5368,498.5,337.5,57,35
5368,598.5,322.5,44,26
5368,635.5,315.5,24,15
5368,559.5,304.5,35,23
5368,587.5,290.5,28,21
5368,608.5,278.5,32,22
5368,652.5,273.5,23,22
5368,423.5,265.5,123,51
5368,534.5,257.5,24,23
5368,666.5,253.5,24,20
5368,293.5,227.5,43,20
5368,694.5,224.5,24,24
5368,510.5,224.5,22,22
5368,433.5,222.5,63,31
5368,75.5,214.5,35,18
5368,531.5,212.5,25,18
5368,372.5,208.5,46,26
5368,604.5,199.5,32,38
5368,380.5,186.5,54,15
5368,648.5,179.5,20,26
5368,9.5,167.5,191,121
5368,172.5,160.5,31,18
5368,219.5,154.5,71,42
5368,267.5,146.5,42,27
5368,0.5,133.5,155,51
5368,318.5,129.5,62,63
5368,356.5,119.5,109,39
5368,275.5,108.5,60,31
5368,669.5,104.5,20,18
5368,467.5,103.5,39,29
5368,190.5,94.5,57,22
5368,622.5,92.5,35,24
5368,284.5,85.5,84,34
5368,376.5,78.5,32,18
5368,458.5,77.5,32,29
5368,528.5,74.5,40,32
5368,653.5,31.5,41,17
5368,618.5,16.5,33,19
5368,687.5,3.5,33,16
5369,473.5,344.5,41,23
5370,555.5,414.5,42,25
5370,0.5,399.5,83,79
5370,275.5,385.5,45,30
5370,173.5,384.5,40,29
5370,101.5,383.5,33,18
5370,366.5,376.5,51,39
5370,581.5,365.5,76,32
5370,458.5,364.5,80,69
5370,625.5,335.5,45,16
5370,359.5,334.5,60,19
5370,97.5,331.5,46,22
5370,0.5,327.5,36,33
5370,674.5,323.5,45,23
5370,42.5,322.5,44,36
5370,258.5,301.5,45,29
5370,525.5,298.5,40,25
5370,136.5,297.5,42,16
5370,335.5,292.5,44,19
5370,469.5,289.5,37,26
5370,616.5,287.5,69,31
5370,217.5,275.5,31,22
5370,2.5,274.5,46,22
5370,99.5,273.5,39,17
5370,421.5,270.5,57,26
5370,349.5,267.5,26,16
5370,168.5,256.5,32,20
5370,19.5,255.5,22,15
5370,509.5,252.5,23,15
5370,171.5,248.5,85,35
5370,438.5,233.5,37,22
5370,533.5,219.5,55,33
5370,515.5,209.5,29,18
5370,308.5,209.5,91,49
5370,127.5,208.5,126,34
5370,640.5,204.5,53,19
5370,253.5,196.5,25,16
5370,410.5,192.5,36,20
5370,452.5,191.5,47,19
5370,254.5,171.5,38,23
5370,389.5,157.5,35,24
5371,18.5,332.5,26,17
5372,582.5,360.5,43,45
5372,697.5,265.5,23,48
5372,477.5,257.5,75,75
5372,638.5,254.5,59,60
5372,189.5,244.5,110,89
5372,416.5,188.5,76,50
5372,566.5,184.5,34,35
5372,631.5,176.5,47,45
5372,645.5,156.5,75,39
5372,551.5,152.5,55,31
5372,671.5,121.5,23,17
5372,618.5,117.5,28,23
5372,120.5,117.5,72,68
5372,393.5,103.5,78,74
5372,309.5,101.5,48,26
5372,586.5,84.5,29,28
5372,637.5,81.5,23,17
5372,104.5,76.5,53,28
5372,429.5,66.5,49,17
5372,557.5,57.5,27,19
5372,38.5,56.5,42,20
5372,85.5,44.5,29,19
5372,380.5,34.5,38,21
5372,251.5,32.5,46,19
5372,474.5,25.5,54,19
5372,28.5,21.5,63,30
5372,229.5,4.5,50,24
5373,548.5,397.5,43,53
5373,116.5,312.5,62,25
5373,655.5,310.5,29,21
5373,585.5,213.5,48,40
5373,546.5,213.5,21,15
5373,493.5,197.5,33,17
5373,313.5,187.5,38,28
5373,423.5,134.5,30,19
5373,271.5,134.5,39,23
5373,418.5,119.5,28,17
5373,371.5,108.5,41,22
5373,224.5,79.5,24,17
5373,256.5,53.5,35,18
5374,672.5,431.5,29,23
5374,212.5,425.5,80,55
5374,125.5,404.5,62,76
5374,357.5,390.5,67,36
5374,455.5,363.5,58,32
5374,0.5,349.5,72,77
5374,579.5,324.5,41,22
5374,99.5,312.5,76,23
5374,258.5,297.5,31,17
5374,206.5,295.5,40,21
5374,512.5,294.5,38,18
5374,478.5,280.5,38,17
5375,321.5,443.5,65,37
5375,0.5,442.5,46,35
5375,166.5,414.5,77,50
5375,468.5,383.5,64,30
5375,531.5,376.5,44,18
5375,15.5,352.5,42,30
5375,113.5,348.5,52,32
5375,643.5,346.5,59,48
5375,387.5,321.5,55,24
5375,130.5,320.5,34,15
5375,267.5,315.5,35,16
5375,642.5,306.5,47,20
5375,573.5,303.5,41,28
5375,200.5,299.5,30,15
5375,77.5,298.5,57,34
5375,615.5,290.5,44,17
5375,324.5,290.5,24,21
5375,410.5,288.5,36,22
5375,670.5,284.5,48,18
5375,102.5,279.5,27,15
5375,300.5,270.5,30,15
5375,41.5,270.5,48,15
5375,654.5,262.5,26,16
5375,36.5,255.5,25,20
5375,450.5,253.5,33,19
5375,204.5,249.5,33,17
5375,57.5,247.5,36,20
5375,245.5,244.5,61,24
5375,339.5,236.5,51,18
5375,430.5,216.5,35,16
5375,251.5,199.5,39,18
5377,656.5,431.5,28,15
5377,0.5,422.5,37,58
5377,232.5,288.5,82,55
5377,366.5,286.5,48,25
5377,689.5,271.5,31,29
5377,76.5,246.5,39,31
5377,184.5,188.5,47,23
5377,509.5,183.5,54,25
5377,572.5,181.5,36,15
5377,366.5,170.5,44,19
5377,634.5,160.5,54,21
5377,668.5,135.5,52,25
5377,504.5,132.5,82,28
5377,609.5,129.5,65,20
5377,548.5,105.5,26,15
5378,475.5,463.5,62,17
5378,219.5,453.5,21,16
5378,251.5,449.5,69,31
5378,89.5,447.5,65,33
5378,350.5,430.5,36,18
5378,628.5,425.5,89,55
5378,36.5,416.5,40,20
5378,468.5,409.5,62,27
5378,257.5,406.5,36,23
5378,483.5,369.5,53,23
5378,376.5,367.5,75,54
5378,269.5,366.5,39,20
5378,125.5,361.5,31,17
5378,164.5,360.5,38,16
5378,280.5,349.5,41,17
5378,689.5,346.5,24,15
5378,313.5,346.5,77,69
5378,640.5,344.5,43,25
5378,494.5,342.5,34,16
5378,265.5,339.5,39,15
5378,395.5,335.5,50,28
5378,499.5,307.5,25,19
5378,446.5,306.5,52,19
5378,590.5,304.5,36,16
5378,515.5,289.5,24,16
5378,423.5,284.5,36,24
5378,618.5,282.5,42,21
5378,672.5,261.5,48,22
5378,610.5,245.5,23,16
5379,223.5,452.5,49,25
5379,116.5,451.5,36,16
5379,181.5,449.5,39,23
5379,469.5,446.5,72,34
5379,545.5,445.5,154,35
5379,223.5,433.5,22,23
5379,341.5,430.5,42,27
5379,402.5,427.5,31,24
5379,184.5,425.5,34,15
5379,538.5,421.5,49,35
5379,652.5,409.5,42,21
5379,449.5,404.5,45,31
5379,223.5,403.5,48,32
5379,274.5,400.5,31,36
5379,369.5,398.5,74,26
5379,160.5,398.5,29,21
5379,135.5,397.5,30,25
5379,313.5,389.5,47,25
5379,281.5,373.5,36,23
5379,616.5,367.5,29,15
5379,357.5,367.5,36,38
5379,416.5,363.5,36,22
5379,497.5,361.5,115,78
5379,671.5,347.5,49,30
5379,353.5,346.5,28,15
5379,460.5,332.5,51,26
5379,383.5,325.5,32,21
5379,370.5,317.5,22,18
5379,470.5,316.5,57,23
5379,622.5,308.5,91,56
5379,295.5,306.5,23,17
5379,350.5,304.5,29,23
5379,434.5,302.5,29,15
5379,376.5,287.5,33,18
5379,507.5,282.5,103,108
5379,689.5,277.5,31,18
5379,636.5,269.5,49,28
5379,462.5,263.5,74,36
5379,504.5,261.5,64,35
5379,690.5,247.5,30,20
5379,677.5,237.5,23,18
5379,556.5,230.5,41,30
5379,606.5,225.5,42,22
5379,672.5,222.5,23,19
5379,529.5,214.5,42,29
5379,677.5,209.5,43,19
5379,625.5,203.5,34,23
5379,662.5,188.5,23,15
5379,669.5,172.5,25,17
5380,457.5,444.5,40,23
5380,221.5,438.5,31,22
5380,658.5,405.5,31,17
5380,489.5,341.5,28,16
5381,126.5,159.5,45,23
5381,580.5,46.5,45,20
5381,432.5,45.5,51,16
5381,652.5,37.5,34,19
5381,442.5,11.5,29,16
5382,94.5,444.5,31,20
5382,173.5,401.5,30,16
5382,356.5,398.5,34,16
5382,507.5,395.5,51,40
5382,429.5,365.5,34,15
5382,606.5,351.5,23,16
5382,378.5,348.5,34,26
5382,649.5,346.5,43,15
5383,689.5,450.5,31,24
5383,613.5,429.5,27,18
5383,508.5,411.5,42,23
5383,247.5,355.5,40,18
5383,429.5,352.5,26,15
5383,139.5,329.5,39,18
5383,300.5,313.5,25,16
5383,69.5,300.5,34,19
5383,234.5,290.5,30,16
5384,35.5,453.5,56,26
5384,332.5,431.5,47,39
5384,153.5,378.5,72,49
5384,99.5,378.5,40,22
5384,270.5,326.5,44,24
5385,523.5,454.5,102,26
5385,0.5,429.5,28,30
5385,51.5,373.5,44,43
5385,0.5,358.5,37,68
5385,324.5,338.5,70,125
5385,109.5,328.5,43,35
5385,10.5,306.5,22,17
5385,97.5,302.5,46,29
5385,352.5,300.5,47,31
5385,207.5,290.5,58,27
5385,80.5,288.5,30,18
5385,638.5,285.5,28,17
5385,166.5,278.5,30,22
5385,79.5,278.5,29,18
5385,221.5,254.5,30,15
5385,445.5,246.5,37,23
5385,619.5,241.5,54,23
5385,62.5,230.5,50,51
5385,398.5,229.5,54,31
5385,111.5,225.5,24,15
5385,501.5,215.5,50,15
5385,77.5,214.5,22,17
5385,404.5,211.5,25,19
5385,136.5,196.5,33,22
5385,258.5,194.5,33,26
5385,297.5,186.5,53,32
5385,252.5,179.5,24,17
5385,202.5,163.5,43,19
5385,247.5,155.5,43,16
5385,486.5,152.5,30,15
5385,581.5,125.5,106,51
5385,288.5,117.5,156,57
5385,576.5,112.5,82,29
5385,489.5,111.5,32,17
5385,654.5,94.5,54,17
5385,542.5,82.5,32,15
5386,450.5,457.5,59,23
5386,287.5,372.5,42,15
5386,0.5,337.5,35,21
5387,208.5,403.5,65,23
5387,562.5,321.5,38,24
5387,185.5,311.5,47,22
5387,369.5,310.5,42,16
5387,412.5,299.5,55,29
5387,489.5,281.5,23,18
5387,241.5,274.5,38,19
5387,282.5,232.5,23,20
5388,628.5,449.5,57,31
5388,50.5,439.5,73,41
5388,140.5,381.5,124,86
5388,269.5,361.5,78,46
5388,696.5,358.5,24,30
5388,626.5,334.5,44,28
5388,83.5,314.5,39,24
5388,166.5,261.5,47,33
5388,0.5,254.5,25,41
5388,530.5,253.5,46,31
5388,519.5,225.5,45,25
5388,570.5,216.5,35,20
5388,85.5,208.5,68,59
5388,576.5,197.5,26,16
5388,441.5,176.5,66,39
5388,568.5,172.5,21,17
5388,212.5,168.5,39,18
5388,33.5,168.5,37,23
5388,387.5,151.5,44,17
5388,475.5,149.5,34,16
5388,449.5,149.5,26,16
5388,341.5,149.5,35,21
5388,538.5,144.5,43,24
5388,130.5,144.5,58,23
5388,267.5,132.5,27,15
5388,459.5,125.5,27,17
5388,0.5,121.5,23,28
5388,126.5,118.5,58,21
5388,489.5,106.5,35,18
5388,365.5,95.5,36,22
5388,59.5,92.5,70,25
5388,322.5,89.5,28,25
5388,138.5,89.5,28,16
5388,334.5,53.5,46,15
5388,264.5,52.5,61,22
5388,218.5,40.5,56,36
5388,0.5,36.5,45,19
5388,48.5,32.5,34,32
5388,84.5,30.5,57,44
5389,482.5,442.5,64,38
5389,0.5,416.5,48,64
5389,43.5,376.5,53,81
5389,578.5,168.5,60,44
5389,65.5,112.5,28,20
5389,207.5,0.5,25,18
5389,0.5,0.5,181,119
5391,298.5,377.5,69,60
5391,664.5,338.5,32,37
5391,434.5,270.5,33,22
5391,276.5,252.5,100,45
5391,544.5,243.5,48,28
5391,669.5,229.5,30,20
5391,400.5,214.5,43,31
5391,532.5,212.5,38,17
5391,202.5,207.5,39,32
5391,96.5,187.5,71,30
5391,383.5,177.5,32,16
5391,179.5,164.5,47,23
5391,17.5,157.5,32,17
5391,618.5,155.5,21,15
5391,61.5,155.5,44,17
5391,318.5,149.5,35,16
5391,549.5,140.5,29,15
5391,274.5,118.5,26,22
5392,0.5,306.5,90,79
5392,362.5,253.5,55,53
5392,239.5,236.5,80,53
5392,72.5,231.5,100,49
5392,306.5,209.5,74,35
5392,410.5,193.5,81,38
5392,193.5,170.5,68,36
5392,442.5,161.5,52,35
5392,347.5,143.5,66,52
5392,164.5,139.5,27,15
5392,498.5,137.5,30,21
5392,283.5,137.5,50,44
5392,462.5,135.5,34,16
5392,319.5,119.5,46,20
5392,548.5,116.5,35,18
5392,359.5,105.5,80,55
5392,465.5,92.5,50,19
5392,386.5,89.5,47,19
5392,100.5,76.5,27,16
5392,224.5,70.5,26,17
5392,292.5,52.5,44,24
5392,542.5,0.5,178,33
5393,200.5,432.5,95,48
5393,619.5,396.5,101,84
5393,175.5,340.5,74,52
5393,70.5,300.5,37,41
5393,26.5,264.5,25,17
5393,459.5,257.5,43,35
5393,70.5,236.5,43,48
5393,41.5,214.5,55,27
5393,32.5,202.5,51,26
5393,124.5,199.5,54,40
5393,320.5,191.5,36,31
5393,87.5,187.5,26,16
5393,272.5,173.5,39,21
5393,639.5,158.5,48,34
5393,352.5,145.5,45,18
5393,564.5,125.5,40,20
5393,454.5,120.5,29,20
5393,528.5,116.5,34,15
5393,284.5,107.5,42,26
5393,264.5,82.5,37,22
5393,387.5,49.5,39,20
5394,108.5,460.5,22,17
5394,432.5,429.5,106,49
5394,172.5,428.5,44,26
5394,258.5,419.5,26,18
5394,567.5,405.5,81,55
5394,195.5,395.5,29,23
5394,275.5,388.5,24,16
5394,342.5,384.5,25,19
5394,594.5,380.5,48,25
5394,255.5,367.5,40,23
5394,374.5,364.5,36,21
5394,632.5,348.5,72,28
5394,295.5,346.5,35,31
5394,296.5,341.5,27,24
5394,596.5,332.5,38,20
5394,398.5,325.5,29,15
5394,651.5,312.5,49,17
5394,390.5,295.5,52,26
5394,348.5,295.5,30,17
5394,514.5,286.5,53,37
5394,456.5,281.5,68,29
5394,640.5,277.5,20,15
5394,439.5,267.5,58,29
5394,443.5,254.5,23,16
5394,585.5,242.5,61,36
5394,682.5,241.5,37,35
5394,470.5,229.5,48,38
5394,695.5,217.5,25,22
5394,522.5,215.5,27,22
5394,611.5,214.5,59,26
5394,558.5,188.5,54,24
5394,641.5,186.5,21,15
5394,582.5,184.5,44,32
5395,216.5,462.5,38,18
5395,365.5,430.5,40,18
5395,496.5,420.5,22,19
5395,422.5,383.5,20,16
5395,620.5,382.5,52,29
5395,298.5,379.5,30,15
5395,683.5,376.5,37,37
5395,338.5,374.5,48,28
5395,0.5,374.5,28,23
5395,161.5,370.5,22,15
5395,195.5,367.5,29,18
5395,419.5,354.5,40,16
5395,594.5,330.5,35,20
5395,538.5,328.5,40,23
5395,485.5,317.5,28,15
5395,165.5,317.5,29,15
5395,126.5,314.5,25,21
5395,579.5,307.5,29,17
5395,690.5,303.5,30,39
5395,364.5,295.5,21,16
5395,651.5,268.5,22,19
5395,514.5,242.5,39,15
5395,558.5,220.5,43,17
5396,64.5,442.5,28,38
5396,316.5,439.5,55,41
5396,191.5,275.5,42,35
5396,529.5,43.5,24,19
5397,118.5,380.5,87,46
5397,9.5,368.5,83,112
5397,697.5,278.5,23,38
5397,683.5,238.5,37,15
5397,25.5,235.5,95,67
5397,168.5,216.5,68,29
5397,19.5,213.5,37,15
5397,160.5,180.5,27,23
5397,646.5,175.5,27,16
5397,97.5,171.5,27,18
5397,311.5,169.5,32,19
5397,62.5,166.5,55,26
5397,147.5,152.5,25,15
5397,697.5,143.5,23,18
5397,661.5,125.5,21,18
5397,613.5,125.5,35,19
5397,59.5,125.5,33,25
5397,121.5,111.5,48,16
5397,569.5,86.5,20,18
5397,641.5,82.5,47,21
5397,521.5,73.5,29,31
5398,34.5,392.5,56,33
5398,317.5,371.5,125,61
5398,446.5,316.5,48,22
5398,479.5,296.5,34,20
5399,448.5,460.5,59,20
5399,657.5,424.5,54,50
5399,89.5,389.5,46,69
5399,588.5,388.5,59,30
5399,275.5,336.5,58,51
5399,568.5,313.5,48,19
5399,681.5,297.5,29,18
5399,411.5,285.5,31,26
5399,609.5,269.5,36,21
5399,218.5,268.5,48,29
5399,384.5,261.5,43,15
5399,297.5,246.5,51,28
5399,555.5,208.5,24,20
5399,345.5,208.5,28,17
5399,434.5,202.5,22,16
5399,5.5,179.5,30,16
5399,217.5,177.5,31,16
5399,179.5,172.5,27,27
5399,50.5,157.5,31,20
5400,221.5,362.5,120,102
5400,451.5,252.5,134,109
5400,0.5,232.5,24,32
5400,189.5,143.5,69,39
5400,100.5,136.5,28,17
5400,615.5,119.5,57,31
5400,256.5,114.5,49,29
5400,663.5,88.5,39,24
5400,579.5,77.5,44,23
5400,700.5,64.5,20,33
5400,375.5,26.5,65,19
5400,671.5,23.5,38,17
5400,0.5,0.5,120,44
5401,619.5,436.5,101,44
5402,305.5,459.5,43,21
5402,0.5,441.5,33,21
5402,419.5,436.5,49,26
5402,484.5,434.5,73,31
5402,136.5,425.5,43,15
5402,645.5,415.5,41,32
5402,8.5,404.5,45,24
5402,236.5,387.5,64,24
5402,306.5,385.5,185,59
5402,91.5,382.5,62,24
5402,506.5,379.5,28,16
5402,126.5,367.5,35,18
5402,353.5,366.5,28,19
5402,587.5,353.5,36,16
5402,29.5,353.5,83,25
5402,184.5,345.5,34,28
5402,296.5,344.5,22,17
5402,30.5,337.5,40,17
5402,163.5,317.5,31,31
5402,0.5,306.5,59,28
5402,114.5,299.5,33,16
5402,57.5,290.5,40,18
5403,532.5,439.5,58,41
5403,255.5,415.5,179,65
5403,61.5,387.5,22,21
5403,0.5,381.5,25,43
5403,513.5,317.5,97,96
5403,72.5,315.5,40,32
5403,158.5,285.5,22,17
5403,104.5,283.5,20,18
5403,9.5,283.5,22,21
5403,221.5,280.5,60,44
5403,176.5,260.5,37,22
5403,83.5,250.5,20,15
5403,0.5,227.5,26,25
5403,502.5,224.5,73,41
5403,244.5,223.5,39,22
5403,658.5,213.5,61,36
5403,115.5,212.5,32,38
5403,90.5,198.5,32,24
5403,385.5,180.5,39,24
5403,164.5,170.5,26,18
5403,185.5,161.5,33,26
5403,553.5,155.5,54,22
5403,679.5,130.5,26,18
5403,443.5,126.5,24,20
5403,610.5,122.5,39,22
5403,586.5,87.5,38,24
5403,382.5,82.5,41,16
5403,520.5,79.5,47,20
5403,649.5,67.5,30,16
5404,674.5,368.5,46,46
5404,192.5,219.5,37,17
5404,373.5,214.5,22,21
5404,13.5,202.5,35,18
5404,429.5,199.5,38,18
5404,119.5,173.5,41,31
5404,191.5,117.5,31,18
5405,90.5,434.5,32,29
5405,119.5,433.5,59,47
5405,25.5,419.5,49,42
5405,458.5,375.5,51,18
5405,260.5,356.5,75,54
5405,141.5,352.5,60,51
5405,9.5,343.5,21,15
5405,0.5,293.5,26,24
5405,57.5,287.5,55,35
5405,127.5,268.5,50,42
5405,42.5,268.5,51,36
5405,96.5,253.5,22,21
5405,185.5,252.5,74,42
5405,18.5,233.5,31,28
5405,619.5,223.5,78,33
5405,106.5,216.5,36,28
5405,63.5,215.5,31,29
5405,254.5,211.5,37,19
5405,182.5,206.5,25,25
5405,326.5,200.5,35,22
5405,35.5,199.5,47,25
5405,99.5,196.5,30,23
5405,159.5,192.5,25,15
5405,87.5,181.5,31,17
5405,580.5,175.5,53,18
5405,341.5,172.5,47,23
5405,286.5,170.5,23,15
5405,403.5,166.5,78,22
5405,173.5,159.5,49,30
5405,228.5,150.5,59,51
5405,228.5,135.5,52,32
5405,430.5,130.5,62,15
5405,275.5,119.5,30,17
5405,357.5,110.5,57,19
5405,335.5,92.5,22,18
5405,663.5,89.5,40,15
5405,496.5,80.5,37,21
5405,365.5,61.5,79,46
5406,90.5,430.5,69,30
5406,65.5,421.5,39,26
5406,9.5,397.5,27,18
5406,177.5,388.5,23,22
5406,104.5,352.5,38,30
5406,157.5,332.5,27,16
5406,286.5,320.5,87,34
5406,559.5,304.5,61,63
5406,289.5,296.5,25,18
5406,205.5,286.5,37,18
5406,358.5,272.5,34,15
5406,416.5,256.5,37,23
5406,421.5,223.5,62,20
5407,699.5,396.5,21,23
5407,350.5,336.5,73,46
5407,597.5,302.5,26,21
5407,299.5,295.5,56,28
5407,698.5,293.5,21,15
5407,663.5,290.5,32,16
5407,398.5,288.5,64,28
5407,550.5,285.5,29,15
5407,188.5,284.5,46,39
5407,657.5,270.5,22,18
5407,463.5,268.5,28,16
5407,197.5,246.5,36,22
5407,24.5,235.5,48,25
5407,226.5,233.5,48,15
5407,310.5,225.5,38,36
5407,554.5,213.5,34,21
5407,461.5,208.5,38,18
5407,255.5,186.5,65,16
5407,255.5,148.5,27,15
5407,201.5,135.5,47,18
5408,435.5,417.5,68,54
5408,241.5,394.5,35,29
5408,234.5,387.5,22,18
5408,305.5,386.5,57,49
5408,163.5,385.5,22,17
5408,323.5,352.5,43,42
5408,255.5,337.5,24,20
5408,614.5,312.5,90,71
5408,354.5,300.5,45,36
5408,680.5,229.5,40,74
5408,502.5,216.5,27,16
5408,602.5,174.5,35,33
5408,494.5,170.5,43,18
5408,632.5,150.5,31,20
5408,497.5,141.5,20,16
5408,615.5,134.5,40,18
5409,17.5,454.5,72,26
5409,600.5,445.5,68,35
5409,336.5,436.5,71,44
5409,96.5,377.5,106,64
5409,498.5,294.5,65,30
5409,362.5,257.5,107,41
5409,13.5,256.5,61,79
5409,96.5,245.5,36,44
5409,15.5,227.5,29,19
5409,153.5,220.5,49,38
5409,549.5,186.5,76,36
5409,151.5,178.5,32,26
5409,321.5,173.5,83,43
5409,683.5,155.5,37,22
5409,238.5,153.5,45,44
5409,43.5,151.5,50,55
5409,0.5,150.5,21,15
5409,198.5,142.5,39,15
5409,396.5,133.5,52,35
5409,458.5,131.5,40,21
5409,6.5,124.5,20,18
5409,690.5,107.5,27,29
5409,522.5,102.5,32,30
5409,307.5,91.5,35,30
5409,40.5,90.5,31,32
5409,472.5,88.5,38,22
5409,289.5,87.5,29,18
5409,325.5,76.5,28,20
5409,569.5,75.5,23,18
5409,426.5,72.5,32,18
5409,179.5,68.5,35,27
5409,43.5,68.5,43,29
5409,692.5,59.5,24,16
5409,473.5,58.5,32,24
5409,583.5,57.5,59,27
5409,330.5,52.5,31,26
5409,627.5,44.5,67,44
5409,531.5,36.5,23,21
5409,90.5,35.5,38,23
5409,677.5,29.5,28,19
5409,427.5,18.5,49,21
5409,600.5,8.5,26,24
5409,634.5,0.5,40,28
5409,351.5,0.5,29,18
5410,336.5,315.5,61,36
5410,59.5,256.5,37,24
5410,552.5,246.5,61,25
5410,426.5,206.5,26,18
5410,563.5,203.5,28,16
5410,283.5,201.5,36,19
5412,23.5,458.5,65,22
5412,118.5,355.5,72,108
5412,78.5,321.5,57,44
5412,82.5,268.5,61,41
5412,78.5,237.5,55,48
5412,224.5,235.5,50,30
5412,58.5,227.5,30,17
5412,288.5,212.5,48,22
5412,0.5,195.5,34,18
5412,198.5,193.5,30,19
5412,328.5,184.5,53,21
5412,175.5,182.5,26,15
5412,388.5,169.5,31,17
5412,73.5,163.5,21,16
5412,102.5,162.5,36,25
5412,295.5,155.5,51,31
5412,142.5,154.5,41,19
5412,544.5,149.5,38,16
5412,499.5,143.5,24,22
5412,188.5,137.5,39,20
5412,63.5,136.5,49,23
5412,652.5,135.5,59,31
5412,154.5,113.5,62,19
5412,328.5,99.5,27,17
5412,235.5,99.5,21,15
5412,526.5,91.5,84,29
5412,257.5,90.5,29,18
5413,301.5,410.5,38,34
5413,232.5,408.5,34,44
5413,304.5,377.5,21,23
5413,276.5,347.5,24,18
5413,381.5,310.5,56,36
5413,538.5,295.5,58,29
5413,411.5,252.5,28,20
5413,501.5,210.5,23,15
